Word,DocId:Occurrence
rumo,"[(19, 1), (20, 2), (49, 1), (56, 1), (89, 1), (129, 1), (138, 1), (151, 1), (153, 1), (166, 1), (205, 1), (208, 1), (245, 1)]"
GrandeDia,"[(19, 1)]"
manipulação,"[(19, 1), (27, 1), (115, 1), (137, 1), (163, 1)]"
ativo,"[(19, 2), (22, 1), (65, 4), (86, 2), (165, 1), (169, 2), (180, 1), (196, 1), (217, 2), (243, 1), (249, 2)]"
justamente,"[(19, 1), (41, 1), (60, 1), (86, 1), (127, 1), (152, 1), (158, 1), (183, 1), (185, 1), (209, 1)]"
mesmas,"[(19, 1), (36, 1), (59, 1), (69, 1), (118, 1), (147, 1), (152, 1)]"
tomam,"[(19, 1), (140, 1), (165, 1), (248, 1)]"
suplente,"[(19, 2)]"
Governa,"[(19, 1)]"
prescinde,"[(19, 1)]"
Sergio,"[(19, 2), (26, 1), (55, 1), (59, 1), (106, 1), (118, 1), (125, 1), (236, 1)]"
ânus,"[(19, 1)]"
criadora,"[(19, 1)]"
desejo,"[(19, 1), (22, 1), (31, 1), (82, 2), (84, 1), (109, 1), (125, 1), (151, 2), (170, 1), (190, 1), (215, 1), (223, 1), (249, 1)]"
pretende,"[(19, 1), (80, 1), (97, 1), (115, 1), (119, 1), (120, 1), (124, 1), (125, 1), (130, 2), (136, 3), (138, 1), (160, 3), (173, 1), (182, 1), (188, 2), (217, 1), (222, 1), (242, 1)]"
recente,"[(19, 1), (29, 2), (49, 1), (60, 1), (78, 1), (80, 2), (86, 1), (108, 1), (115, 1), (161, 1), (173, 1), (174, 1), (188, 1), (232, 1)]"
desgoverno,"[(19, 1)]"
meno,"[(19, 4), (20, 2), (56, 3), (96, 3), (102, 3), (109, 3), (123, 2), (125, 2), (152, 4), (161, 4), (178, 5), (181, 1), (191, 2), (200, 1), (214, 3)]"
democrata,"[(19, 1), (81, 3), (103, 4), (107, 1), (113, 2), (152, 2), (228, 1)]"
Quem,"[(19, 2), (30, 1), (33, 1), (37, 1), (69, 1), (78, 1), (89, 1), (151, 3), (152, 1), (166, 1), (167, 1), (169, 1), (172, 1), (184, 1), (189, 2), (193, 1), (208, 1), (216, 1), (222, 1), (225, 1), (230, 1), (233, 1), (237, 1), (249, 1)]"
herói,"[(19, 1), (73, 1), (151, 1), (166, 1), (189, 5), (196, 1), (198, 1), (223, 1)]"
desrespeitado,"[(19, 1)]"
especialista,"[(19, 1), (29, 1), (61, 2), (65, 1), (99, 1), (101, 2), (110, 1), (135, 1), (140, 1), (143, 1), (158, 1), (175, 1), (178, 2), (181, 5), (188, 4), (208, 2)]"
Todo,"[(19, 1), (29, 1), (37, 1), (92, 1), (151, 1), (217, 2)]"
perceber,"[(19, 1), (60, 1), (147, 2), (166, 1), (195, 1), (197, 1)]"
adoram,"[(19, 1)]"
conselheiros,"[(19, 1), (76, 1), (133, 2), (205, 2)]"
crias,"[(19, 1)]"
insurgente,"[(19, 1), (151, 2)]"
insurreta,"[(19, 1)]"
indica,"[(19, 1), (96, 1), (125, 2), (143, 1), (144, 1), (145, 1), (166, 1), (178, 1), (203, 1), (234, 2), (238, 1)]"
vazado,"[(19, 1)]"
Especialmente,"[(19, 1), (41, 1), (109, 1), (132, 1)]"
garanta,"[(19, 1), (115, 1), (202, 1), (239, 1)]"
isolada,"[(19, 1), (94, 1)]"
diverge,"[(19, 1)]"
improvável,"[(19, 1), (88, 1), (150, 1), (222, 1), (229, 1)]"
familiar,"[(19, 1), (133, 1), (147, 2), (161, 1), (195, 1), (201, 1), (240, 1)]"
mini,"[(19, 16)]"
esquerdista,"[(19, 1), (36, 1), (120, 1), (152, 1)]"
inteligente,"[(19, 1), (107, 1), (156, 2)]"
últimos,"[(19, 1), (20, 1), (22, 2), (23, 3), (32, 1), (34, 1), (37, 3), (40, 2), (54, 2), (58, 1), (59, 1), (63, 1), (68, 1), (69, 2), (70, 1), (84, 1), (86, 1), (88, 2), (98, 1), (99, 1), (107, 1), (108, 1), (112, 1), (119, 1), (123, 1), (133, 1), (134, 1), (138, 2), (140, 1), (143, 1), (150, 2), (151, 4), (152, 1), (153, 1), (158, 1), (163, 1), (187, 1), (188, 1), (194, 1), (196, 1), (202, 1), (216, 1), (217, 1), (218, 2), (221, 4), (235, 1), (241, 1), (247, 1), (249, 5)]"
mostrará,"[(19, 1)]"
Igarapé,"[(19, 1)]"
debater,"[(19, 1), (205, 1), (213, 1), (238, 1), (239, 1)]"
fritado,"[(19, 1)]"
desaprovem,"[(19, 1)]"
amplo,"[(19, 2), (29, 1), (82, 1), (101, 1), (112, 1), (128, 1), (152, 2), (218, 1), (248, 1)]"
seriedade,"[(19, 1), (160, 1), (217, 1), (248, 1)]"
desonestidade,"[(19, 1)]"
tratam,"[(19, 1), (60, 1)]"
ala,"[(19, 3), (37, 10), (73, 1), (90, 1), (107, 3), (115, 2), (152, 3), (208, 2)]"
potência,"[(19, 2), (20, 1), (77, 1), (115, 1), (151, 2), (166, 1), (240, 1)]"
firme,"[(19, 1), (63, 1), (93, 1), (197, 1)]"
Estimulado,"[(19, 1), (56, 1)]"
condensado,"[(19, 1)]"
próximos,"[(19, 1), (20, 1), (24, 1), (29, 1), (32, 2), (37, 1), (65, 1), (69, 4), (82, 1), (90, 1), (95, 1), (97, 1), (109, 1), (128, 1), (132, 1), (135, 1), (136, 1), (137, 1), (139, 2), (153, 1), (213, 1), (217, 2), (236, 1), (246, 1), (247, 1)]"
administração,"[(19, 1), (27, 1), (40, 1), (69, 1), (80, 1), (81, 1), (84, 1), (98, 1), (102, 1), (106, 1), (125, 2), (133, 6), (151, 6), (166, 3), (207, 1), (221, 1), (249, 2)]"
deletar,"[(19, 1)]"
garantiram,"[(19, 1), (115, 1)]"
aquecimento,"[(19, 1), (78, 4), (157, 1), (248, 1)]"
desagradaria,"[(19, 1)]"
envolvendo,"[(19, 1), (115, 1), (151, 2), (166, 1), (197, 1), (207, 3), (216, 1), (217, 1)]"
Confederação,"[(19, 1), (115, 1), (220, 1), (242, 1)]"
apontam,"[(19, 1), (37, 1), (40, 1), (108, 2), (132, 1), (143, 1), (203, 1), (223, 1), (239, 1)]"
vice,"[(19, 1), (47, 2), (50, 1), (64, 1), (69, 3), (73, 1), (77, 1), (83, 1), (84, 1), (100, 1), (103, 7), (104, 1), (108, 1), (114, 1), (115, 1), (117, 1), (166, 1), (168, 1), (205, 2), (207, 1), (225, 1), (227, 1), (229, 1), (237, 1)]"
recém,"[(19, 1), (23, 1), (28, 1), (65, 1), (96, 1), (102, 1), (107, 1), (139, 1), (146, 1), (173, 1), (196, 1), (198, 1), (211, 1), (217, 1)]"
carnaval,"[(19, 1), (71, 1), (77, 1), (164, 2), (198, 1), (217, 1)]"
coincidem,"[(19, 1)]"
significa,"[(19, 2), (20, 1), (22, 1), (23, 1), (29, 1), (33, 1), (37, 4), (41, 1), (43, 1), (60, 1), (77, 2), (84, 2), (89, 1), (101, 1), (117, 1), (125, 1), (138, 1), (144, 2), (152, 1), (165, 1), (166, 3), (179, 1), (184, 2), (196, 1), (211, 1), (214, 1), (221, 1), (233, 2), (236, 1), (248, 2)]"
fen,"[(19, 2), (20, 1), (32, 1), (56, 1), (89, 1), (96, 1), (102, 2), (109, 1), (123, 1), (125, 2), (129, 2), (152, 3), (161, 5), (163, 2), (167, 2), (178, 3), (181, 1), (191, 1), (200, 1), (214, 4)]"
confiável,"[(19, 1), (84, 1), (142, 1)]"
Onyx,"[(19, 1), (37, 3), (166, 1), (168, 1), (213, 2)]"
passada,"[(19, 1), (23, 1), (30, 1), (36, 1), (48, 1), (49, 1), (64, 1), (65, 1), (69, 1), (76, 1), (78, 1), (80, 1), (90, 1), (103, 1), (107, 1), (110, 1), (116, 1), (129, 1), (130, 1), (137, 1), (166, 1), (167, 1), (168, 1), (206, 1), (209, 1), (214, 1), (218, 1), (229, 1), (231, 1), (232, 1), (233, 1)]"
leite,"[(19, 1)]"
previstos,"[(19, 1), (28, 1), (192, 2), (242, 1)]"
legitima,"[(19, 1), (25, 1), (216, 1)]"
letra,"[(19, 1), (183, 2), (185, 2)]"
Bebianno,"[(19, 5)]"
candidatura,"[(19, 1), (47, 1), (66, 1), (69, 1), (103, 3), (207, 7)]"
dispõe,"[(19, 1), (28, 1), (87, 1), (217, 1)]"
tuiteiro,"[(19, 1), (205, 1)]"
desastroso,"[(19, 1), (30, 1)]"
mediação,"[(19, 1), (124, 1), (214, 1), (246, 1)]"
Moro,"[(19, 4), (26, 1), (59, 2), (236, 5), (244, 1)]"
superministro,"[(19, 1), (23, 1), (37, 1)]"
decisões,"[(19, 1), (21, 1), (23, 1), (34, 1), (63, 1), (65, 1), (69, 2), (88, 1), (123, 1), (126, 1), (157, 2), (174, 1), (189, 1), (248, 3)]"
copinho,"[(19, 1)]"
enche,"[(19, 1), (31, 1)]"
pão,"[(19, 1), (168, 1), (172, 1), (181, 1)]"
Autora,"[(19, 1), (151, 1), (166, 1)]"
prezam,"[(19, 1)]"
bolsocrentes,"[(19, 3)]"
café,"[(19, 1), (41, 1), (65, 1), (86, 1), (87, 1), (99, 1), (102, 1)]"
opressor,"[(19, 1)]"
religiosa,"[(19, 1), (120, 1), (160, 2)]"
Site,"[(19, 1), (151, 1), (166, 1)]"
laranjal,"[(19, 2)]"
demitiu,"[(19, 1), (66, 1), (79, 1)]"
determinadas,"[(19, 1), (152, 1), (232, 1)]"
transgressora,"[(19, 1)]"
escolha,"[(19, 3), (79, 1), (110, 1), (121, 1), (157, 1), (171, 1), (196, 1), (205, 1), (209, 1), (210, 1)]"
ecológico,"[(19, 1)]"
vexatório,"[(19, 2)]"
começarem,"[(19, 1), (32, 1), (66, 1), (130, 1), (137, 1)]"
prejudicar,"[(19, 1), (204, 1), (213, 1)]"
contraditória,"[(19, 1)]"
expor,"[(19, 1), (102, 1), (118, 1), (138, 1), (228, 1)]"
fundamentados,"[(19, 1)]"
eleito,"[(19, 3), (25, 1), (47, 4), (50, 1), (63, 2), (86, 5), (88, 1), (151, 2), (165, 4), (166, 3), (173, 1), (233, 1), (235, 2)]"
Email,"[(19, 1), (151, 1), (166, 1)]"
ruínas,"[(19, 1), (70, 1), (107, 1), (151, 2), (152, 1)]"
fraquejada,"[(19, 1), (164, 1)]"
numerosa,"[(19, 1), (23, 1)]"
rob,"[(19, 1), (89, 11), (108, 13), (156, 1)]"
horrorizada,"[(19, 1)]"
turistas,"[(19, 1), (42, 1), (84, 1), (105, 1), (109, 4)]"
retuitou,"[(19, 1)]"
atuação,"[(19, 1), (53, 1), (84, 1), (149, 1), (151, 2), (171, 2), (173, 3), (205, 1), (210, 1), (222, 1), (223, 1)]"
Araújo,"[(19, 1), (42, 1), (111, 1), (151, 1), (223, 15), (230, 1)]"
mudará,"[(19, 1), (163, 1)]"
perguntas,"[(19, 1), (20, 1), (26, 1), (31, 1), (34, 1), (60, 1), (65, 1), (76, 1), (80, 2), (157, 1), (162, 1), (189, 1), (197, 1), (222, 1), (240, 1)]"
evoluir,"[(19, 1)]"
sátiras,"[(19, 1)]"
dividem,"[(19, 1)]"
Criminal,"[(19, 1)]"
modas,"[(19, 1)]"
urina,"[(19, 1), (108, 1), (119, 1), (182, 1)]"
mostrou,"[(19, 4), (22, 1), (25, 1), (31, 1), (43, 1), (46, 1), (120, 1), (122, 1), (124, 1), (127, 2), (135, 1), (139, 1), (151, 3), (161, 1), (166, 1), (184, 1), (207, 1), (225, 1), (240, 1), (247, 1)]"
aparências,"[(19, 1)]"
PSL,"[(19, 2), (42, 3), (115, 1), (120, 1), (151, 1), (166, 1), (203, 1), (205, 8), (207, 2), (209, 3), (213, 2), (219, 1), (220, 1), (225, 5), (228, 1), (229, 1), (231, 1), (234, 3), (235, 2), (236, 1), (240, 1)]"
autodeclarado,"[(19, 1)]"
Comentem,"[(19, 1)]"
turma,"[(19, 4), (130, 2), (149, 1), (166, 2), (176, 1), (202, 1)]"
acreditam,"[(19, 2), (37, 1), (86, 2), (89, 1), (146, 1), (150, 1), (155, 2), (166, 1), (185, 1)]"
Perde,"[(19, 2)]"
conhecem,"[(19, 1), (57, 1), (58, 1), (98, 1)]"
convencer,"[(19, 2), (69, 1), (91, 2), (166, 1), (205, 1), (211, 1)]"
digital,"[(19, 1), (28, 1), (124, 1), (125, 7), (130, 3), (153, 3), (185, 2), (211, 1), (243, 1)]"
agradaria,"[(19, 2)]"
honorários,"[(19, 1)]"
ministério,"[(19, 2), (26, 1), (115, 3), (124, 4), (151, 1), (166, 2), (175, 1), (209, 2), (213, 1), (215, 1), (217, 1), (221, 6), (233, 1)]"
mover,"[(19, 1), (33, 1), (186, 1), (223, 1)]"
Latina,"[(19, 1), (23, 1), (26, 2), (32, 8), (60, 2), (87, 1), (97, 1), (106, 1), (123, 2), (133, 1), (146, 1), (161, 2), (167, 1), (169, 1), (204, 1), (208, 1)]"
retuíte,"[(19, 1)]"
Poderia,"[(19, 1), (121, 1), (140, 1), (151, 1), (174, 3)]"
executiva,"[(19, 1), (113, 1), (126, 1), (133, 1), (160, 1), (179, 1)]"
calculadamente,"[(19, 1)]"
inaugurou,"[(19, 1)]"
quantidade,"[(19, 1), (70, 1), (78, 1), (162, 1), (182, 1), (210, 1), (217, 2), (223, 1), (238, 2)]"
perde,"[(19, 2), (79, 1), (135, 1), (144, 2), (190, 1), (198, 1)]"
autogolpe,"[(19, 1), (166, 1)]"
truculenta,"[(19, 1)]"
preparado,"[(19, 1), (55, 1), (90, 1), (103, 1), (196, 1), (230, 1), (249, 1)]"
urrar,"[(19, 1)]"
apreço,"[(19, 1)]"
ameaçados,"[(19, 1)]"
área,"[(19, 2), (37, 2), (38, 2), (41, 1), (51, 2), (53, 2), (56, 1), (67, 1), (74, 2), (101, 2), (115, 3), (116, 2), (118, 2), (128, 1), (141, 1), (153, 1), (166, 1), (179, 2), (194, 1), (217, 11), (222, 1), (231, 1), (240, 1)]"
bolsochanceler,"[(19, 1)]"
Ilona,"[(19, 2)]"
tirem,"[(19, 1)]"
igual,"[(19, 1), (25, 1), (32, 4), (86, 1), (103, 1), (178, 1), (196, 1), (211, 1), (217, 1)]"
projetos,"[(19, 2), (41, 1), (42, 1), (89, 1), (93, 1), (115, 3), (125, 2), (137, 2), (148, 1), (166, 2), (173, 1), (174, 1), (179, 1), (204, 1), (210, 1), (217, 2), (222, 2), (235, 1), (242, 1), (248, 3)]"
poderoso,"[(19, 1), (31, 1), (60, 1), (65, 1), (73, 1), (86, 1), (149, 1), (151, 1), (180, 1), (184, 1), (202, 1), (243, 1)]"
escolheu,"[(19, 1), (60, 1), (68, 1), (118, 1), (151, 1), (197, 1)]"
prioridades,"[(19, 2), (26, 1), (37, 1), (130, 1), (195, 1)]"
aprovação,"[(19, 1), (21, 3), (37, 1), (81, 1), (84, 2), (90, 1), (125, 1), (138, 1), (168, 2), (185, 1), (204, 1), (208, 1), (225, 2), (235, 1), (236, 1)]"
praticadas,"[(19, 1), (188, 1)]"
representados,"[(19, 1), (60, 1), (118, 1)]"
confronto,"[(19, 1), (35, 2), (44, 2), (45, 1), (48, 2), (51, 1), (53, 2), (54, 2), (62, 1), (74, 2), (85, 1), (168, 1), (212, 1), (216, 1), (225, 2), (230, 2), (238, 1)]"
Queiroz,"[(19, 1), (151, 5), (207, 3), (216, 1)]"
credo,"[(19, 1), (102, 1), (107, 1)]"
Fabrício,"[(19, 1), (151, 1), (207, 1), (216, 1)]"
profissionais,"[(19, 1), (23, 1), (45, 1), (47, 2), (69, 1), (123, 1), (130, 1), (147, 1), (161, 1), (179, 1), (196, 1), (225, 1)]"
volume,"[(19, 1), (28, 1), (61, 1), (65, 2), (126, 1), (143, 1), (145, 1), (217, 2)]"
inteiro,"[(19, 2), (49, 1), (63, 1), (166, 2), (172, 1), (204, 1), (223, 1), (248, 1)]"
bloco,"[(19, 2), (25, 1), (90, 2), (91, 1), (139, 3), (168, 1), (248, 1)]"
tuitou,"[(19, 2), (101, 1), (181, 1), (208, 1)]"
dama,"[(19, 1), (75, 1), (83, 1), (151, 1), (197, 1), (213, 2), (216, 1)]"
apoiadores,"[(19, 1), (151, 1), (205, 1), (207, 1), (216, 4)]"
figura,"[(19, 2), (124, 2), (149, 1), (175, 1), (180, 2), (183, 2), (197, 3), (201, 1), (236, 1), (244, 1)]"
horroriza,"[(19, 2)]"
Ernesto,"[(19, 1), (42, 1), (57, 1), (111, 1), (115, 1), (151, 2), (165, 1), (169, 1)]"
impressionante,"[(19, 1), (41, 1), (57, 1), (63, 1), (158, 1), (168, 1), (244, 1)]"
Tratado,"[(19, 1), (55, 1), (91, 2), (107, 1), (153, 1)]"
mantenha,"[(19, 1), (45, 1)]"
plástico,"[(19, 1), (78, 2), (87, 1)]"
sentar,"[(19, 2), (31, 2), (63, 1), (211, 1)]"
farda,"[(19, 2), (65, 2), (140, 1)]"
autoritarismo,"[(19, 2), (165, 1), (166, 2), (167, 1)]"
botar,"[(19, 1), (216, 1)]"
super,"[(19, 2), (186, 1), (198, 2)]"
real,"[(19, 3), (26, 1), (28, 1), (31, 4), (37, 5), (41, 1), (86, 3), (89, 1), (99, 5), (138, 6), (149, 2), (152, 2), (159, 1), (164, 5), (173, 4), (184, 4), (185, 3), (189, 2), (198, 2), (209, 1), (211, 3), (214, 3), (216, 2), (218, 1), (233, 3)]"
desmentindo,"[(19, 1)]"
habitual,"[(19, 3), (40, 1), (65, 1), (69, 1), (84, 1), (141, 1), (182, 1), (194, 1)]"
informal,"[(19, 1), (123, 1), (213, 1), (235, 1), (248, 1)]"
presença,"[(19, 1), (20, 1), (23, 3), (26, 2), (56, 1), (60, 1), (76, 1), (133, 4), (152, 1), (167, 1), (173, 1), (198, 1), (217, 1), (230, 1), (238, 1), (239, 1), (249, 1)]"
obscenidade,"[(19, 1)]"
compl,"[(19, 1)]"
parcela,"[(19, 1), (47, 3), (84, 1), (151, 1), (166, 1)]"
encobrir,"[(19, 1), (69, 1), (113, 1), (131, 1), (223, 1)]"
escolhas,"[(19, 2), (124, 1), (165, 1), (173, 1), (211, 1)]"
popularidade,"[(19, 3), (84, 1), (86, 1), (103, 1), (109, 1), (151, 1), (166, 1), (175, 1), (204, 1), (225, 1), (236, 1)]"
adesão,"[(19, 1), (107, 1), (165, 1)]"
revelada,"[(19, 1), (80, 1), (115, 1)]"
Pai,"[(19, 1)]"
desconcertante,"[(19, 1)]"
sentindo,"[(19, 1), (217, 1), (222, 1)]"
achem,"[(19, 1)]"
acidental,"[(19, 1), (76, 1), (103, 1), (119, 1)]"
rir,"[(19, 2), (107, 1), (151, 7), (164, 2), (166, 2)]"
Aparentemente,"[(19, 2)]"
enroscado,"[(19, 1)]"
tenta,"[(19, 3), (60, 2), (65, 4), (86, 1), (108, 1), (216, 7), (232, 1)]"
laboratório,"[(19, 1), (151, 1)]"
tascou,"[(19, 1)]"
manifestando,"[(19, 1)]"
debates,"[(19, 1), (20, 1), (23, 2), (29, 3), (43, 1), (79, 1), (163, 1), (240, 1)]"
viraram,"[(19, 1), (206, 1)]"
pensam,"[(19, 1), (102, 1), (166, 2)]"
preocupado,"[(19, 1), (63, 1)]"
contemporâneo,"[(19, 1), (60, 1)]"
pontuar,"[(19, 1)]"
amplos,"[(19, 1), (144, 1), (152, 1)]"
fará,"[(19, 1), (35, 1), (44, 1), (48, 1), (85, 1), (124, 1), (160, 1), (166, 2), (246, 1)]"
conselho,"[(19, 1), (27, 1), (29, 1), (41, 1), (63, 1), (102, 1), (133, 7), (184, 1)]"
recuo,"[(19, 1), (20, 1), (25, 1), (74, 1), (138, 1)]"
governar,"[(19, 2), (65, 1), (69, 1), (149, 1), (151, 1), (166, 2), (205, 2), (248, 2)]"
mesa,"[(19, 1), (20, 1), (37, 1), (69, 1), (75, 1), (83, 1), (133, 1), (175, 2), (249, 1)]"
anunciou,"[(19, 1), (22, 1), (27, 1), (28, 2), (36, 1), (42, 1), (45, 1), (49, 2), (55, 1), (56, 1), (63, 2), (64, 1), (77, 1), (82, 3), (88, 1), (97, 1), (98, 2), (100, 2), (111, 1), (117, 1), (136, 2), (138, 1), (142, 1), (145, 1), (163, 1), (184, 1), (200, 1), (215, 1), (246, 1)]"
urgência,"[(20, 1), (23, 1), (162, 1), (166, 1), (188, 1), (202, 1)]"
envolvidas,"[(20, 2), (131, 1), (162, 1)]"
portadoras,"[(20, 1)]"
flor,"[(20, 1), (86, 1), (216, 2)]"
Sob,"[(20, 1), (65, 1), (99, 1), (131, 1), (151, 1), (210, 2)]"
pares,"[(20, 1)]"
afeta,"[(20, 1), (32, 1), (63, 1), (66, 1), (80, 4), (96, 1), (142, 1), (170, 4), (185, 1), (210, 1), (211, 2), (248, 2)]"
invisíveis,"[(20, 1), (214, 1), (248, 1)]"
inusitados,"[(20, 1)]"
situando,"[(20, 1), (132, 1)]"
avanço,"[(20, 1), (25, 3), (78, 1), (82, 1), (88, 1), (106, 1), (124, 1), (127, 2), (133, 1), (138, 1), (168, 1), (171, 1), (210, 1), (221, 1), (244, 2), (248, 1), (249, 1)]"
precedentes,"[(20, 1), (41, 1), (104, 1), (124, 1), (246, 1)]"
aglutinadas,"[(20, 1)]"
contundente,"[(20, 1), (63, 1), (84, 1), (92, 1), (93, 1)]"
convertendo,"[(20, 1), (29, 1)]"
reunindo,"[(20, 1), (60, 1)]"
continue,"[(20, 1), (63, 1), (96, 1), (197, 1)]"
remonta,"[(20, 1), (173, 1)]"
erroneamente,"[(20, 1), (129, 1), (150, 1), (184, 1)]"
taxativo,"[(20, 1), (63, 1)]"
despenalização,"[(20, 1)]"
solidez,"[(20, 1), (138, 1), (210, 1)]"
adaptadas,"[(20, 1), (111, 1), (130, 1)]"
maiorias,"[(20, 1), (88, 1)]"
manifestações,"[(20, 1), (29, 1), (65, 1), (95, 3), (122, 1), (163, 1), (172, 1), (210, 1), (214, 1), (220, 1), (238, 1)]"
Pol,"[(20, 1), (28, 1), (29, 2), (69, 1)]"
retratam,"[(20, 1), (184, 1), (216, 1)]"
visibilidade,"[(20, 1), (92, 1), (124, 1), (133, 1), (175, 2), (214, 1)]"
eixos,"[(20, 1), (222, 1)]"
observamos,"[(20, 1), (61, 1), (153, 1)]"
reivindicações,"[(20, 1), (23, 1), (128, 1), (188, 1)]"
desenvolve,"[(20, 1), (176, 1)]"
eclosão,"[(20, 2)]"
níveis,"[(20, 1), (28, 1), (84, 1), (129, 1), (135, 1), (166, 1), (210, 1)]"
âmbitos,"[(20, 1), (90, 1), (125, 1)]"
masculinos,"[(20, 1), (25, 1), (164, 1)]"
demonstraram,"[(20, 1), (107, 1), (166, 1)]"
mobilização,"[(20, 1), (25, 2), (83, 1), (86, 1), (138, 1), (221, 1), (236, 1)]"
agregado,"[(20, 1), (54, 1), (137, 1)]"
sejam,"[(20, 1), (29, 1), (32, 1), (37, 1), (39, 1), (60, 1), (89, 2), (94, 1), (97, 1), (99, 1), (102, 1), (110, 3), (120, 1), (121, 1), (123, 1), (125, 2), (144, 1), (151, 1), (153, 1), (156, 1), (157, 2), (163, 1), (165, 1), (166, 1), (185, 1), (198, 1), (213, 1), (236, 1), (246, 1), (248, 1)]"
relativas,"[(20, 1), (152, 1), (210, 1)]"
realidades,"[(20, 1), (76, 1), (108, 1), (173, 1)]"
irlandesas,"[(20, 1), (82, 1), (107, 1)]"
transformadora,"[(20, 1)]"
subordinação,"[(20, 1), (25, 1)]"
arraigada,"[(20, 1)]"
pondo,"[(20, 1), (146, 1)]"
onda,"[(20, 1), (22, 1), (69, 4), (146, 1), (175, 2), (210, 1), (225, 1)]"
Índia,"[(20, 1), (36, 1), (130, 1)]"
havendo,"[(20, 1)]"
medidas,"[(20, 1), (24, 2), (25, 1), (36, 1), (37, 2), (56, 1), (61, 1), (65, 1), (76, 2), (78, 1), (100, 1), (105, 1), (106, 1), (110, 1), (115, 1), (131, 1), (132, 1), (133, 1), (144, 2), (152, 1), (153, 1), (157, 1), (173, 1), (179, 1), (211, 1), (217, 1), (236, 1), (242, 1), (246, 1)]"
empreendido,"[(20, 1)]"
democratizante,"[(20, 1)]"
irreversível,"[(20, 1), (112, 1)]"
impõe,"[(20, 1), (58, 1), (107, 1), (148, 1), (151, 1), (185, 1), (222, 1)]"
confundidos,"[(20, 1)]"
posições,"[(20, 1), (26, 1), (84, 1), (87, 2), (89, 2), (92, 1), (152, 1), (163, 1), (165, 1), (173, 1)]"
novamente,"[(20, 1), (22, 1), (32, 1), (33, 1), (41, 1), (67, 1), (74, 1), (80, 1), (90, 1), (91, 1), (103, 1), (121, 1), (127, 1), (128, 1), (158, 1), (164, 1), (196, 1), (197, 1), (207, 1), (238, 1), (243, 1)]"
carcomidos,"[(20, 1)]"
específicos,"[(20, 1), (25, 1), (110, 1), (119, 1), (151, 1), (153, 1), (180, 1), (196, 1)]"
planeta,"[(20, 1), (34, 4), (78, 1), (89, 3), (135, 1), (142, 1), (157, 3), (177, 1), (244, 2)]"
atrapalham,"[(20, 1), (205, 1)]"
implica,"[(20, 1), (30, 1), (34, 1), (55, 1), (103, 1)]"
sensibilidade,"[(20, 1), (152, 2), (198, 1)]"
familiares,"[(20, 1), (39, 2), (65, 3), (73, 2), (76, 2), (93, 1), (95, 1), (97, 1), (114, 2), (123, 2), (132, 1), (147, 1), (165, 1), (166, 1), (187, 1), (208, 2), (212, 1), (223, 1), (226, 1), (245, 2), (249, 1)]"
radicais,"[(20, 1), (111, 1), (157, 1), (210, 3), (211, 11), (249, 4)]"
ira,"[(20, 3), (82, 18), (104, 7), (184, 14), (204, 6)]"
plena,"[(20, 1), (25, 1), (41, 1), (64, 1), (75, 1), (77, 1), (93, 1), (108, 2), (160, 1), (164, 1), (238, 1), (246, 1)]"
desenvolvidas,"[(20, 1), (24, 1)]"
meritocracia,"[(20, 1), (30, 1), (203, 1), (222, 1)]"
consolidando,"[(20, 1)]"
seguridade,"[(20, 1), (173, 1)]"
confusão,"[(20, 1), (107, 1), (135, 1), (180, 1), (205, 1), (226, 1), (230, 1)]"
contextos,"[(20, 1), (29, 1)]"
celebra,"[(20, 1)]"
descontentes,"[(20, 1), (205, 1)]"
nacionais,"[(20, 1), (21, 1), (60, 3), (88, 2), (173, 2), (185, 2), (221, 2), (245, 1), (248, 1), (249, 1)]"
viralmente,"[(20, 1)]"
radical,"[(20, 2), (152, 1), (175, 2), (208, 1), (211, 5), (245, 1), (248, 2)]"
articulando,"[(20, 1), (201, 1), (233, 1), (235, 1)]"
sustentada,"[(20, 1)]"
eliminação,"[(20, 1), (47, 1), (49, 1), (63, 1), (74, 3), (121, 1), (165, 1)]"
igualitária,"[(20, 1)]"
distributiva,"[(20, 1)]"
nativista,"[(20, 1)]"
ambiental,"[(20, 1), (26, 1), (61, 2), (78, 1), (89, 1), (128, 2), (137, 1), (155, 10)]"
causar,"[(20, 1), (37, 1), (63, 1), (108, 1), (144, 1), (182, 1)]"
visíveis,"[(20, 2), (125, 1)]"
exigem,"[(20, 1), (39, 1), (125, 1), (152, 1), (157, 1), (186, 1)]"
aborto,"[(20, 1), (33, 1), (59, 1), (146, 6), (161, 3)]"
oportunidades,"[(20, 1), (43, 1), (45, 2), (152, 1), (153, 3), (222, 1), (232, 1)]"
organizacional,"[(20, 1), (210, 3)]"
especificamente,"[(20, 1), (186, 1)]"
decidida,"[(20, 1)]"
involução,"[(20, 1)]"
rebeldes,"[(20, 1), (184, 1), (189, 1)]"
integradora,"[(20, 1)]"
necessidades,"[(20, 1), (33, 1), (37, 1), (97, 1), (217, 1)]"
argumentativa,"[(20, 1)]"
cenários,"[(20, 1), (21, 1)]"
perigosa,"[(20, 1), (69, 1), (81, 1), (151, 1)]"
Supõe,"[(20, 1)]"
precarização,"[(20, 1)]"
